,0,1,2,3,4,5,6,7,8,9
33266,3,1,0,0,0,1,0,1,0,0
33267,4,1,0,0,0,1,0,1,0,0
33268,4,0,0,0,1,0,0,0,1,1
33269,5,28,1,0,0,0,0,0,1,0
33270,4,28,0,1,0,0,1,0,0,0
33271,4,29,1,0,0,0,0,0,1,1
33272,3,2,0,0,0,1,1,0,0,0
33273,3,1,0,0,1,0,0,0,1,0
33274,3,0,0,0,1,0,0,1,0,1
33275,25,10,0,0,1,0,0,0,1,0
33276,25,9,0,0,1,0,0,1,0,0
33277,26,9,0,0,0,1,1,0,0,1
33278,25,10,0,0,1,0,0,0,1,0
33279,25,9,0,0,1,0,0,1,0,0
33280,26,9,0,0,0,1,1,0,0,1
33281,3,2,0,1,0,0,0,1,0,0
33282,3,1,0,0,1,0,1,0,0,0
33283,3,0,0,0,1,0,0,1,0,1
33284,5,28,1,0,0,0,0,1,0,0
33285,4,28,0,1,0,0,1,0,0,0
33286,4,29,1,0,0,0,0,0,1,1
33287,5,28,1,0,0,0,0,1,0,0
33288,4,28,0,1,0,0,1,0,0,0
33289,4,29,1,0,0,0,0,0,1,1
33290,2,28,0,0,0,1,0,0,1,0
33291,3,28,0,0,0,1,0,1,0,0
33292,3,29,1,0,0,0,1,0,0,1
33293,25,11,0,0,0,1,1,0,0,0
33294,25,10,0,0,1,0,0,0,1,0
33295,26,10,0,0,0,1,1,0,0,1
33296,25,11,0,0,0,1,1,0,0,0
33297,25,10,0,0,1,0,0,0,1,0
33298,26,10,0,0,0,1,1,0,0,1
33299,24,9,0,0,1,0,0,0,1,0
33300,25,9,0,0,0,1,1,0,0,0
33301,25,8,0,0,1,0,0,0,1,1
33302,3,1,0,0,0,1,1,0,0,0
33303,4,1,0,0,0,1,0,1,0,0
33304,4,0,0,0,1,0,0,0,1,1
33305,3,1,0,0,0,1,0,1,0,0
33306,4,1,0,0,0,1,0,1,0,0
33307,4,0,0,0,1,0,0,0,1,1
33308,25,10,0,0,0,1,0,1,0,0
33309,25,9,0,0,1,0,0,0,1,0
33310,26,9,0,0,0,1,1,0,0,1
33311,25,11,0,0,0,1,0,1,0,0
33312,25,10,0,0,1,0,0,0,1,0
33313,26,10,0,0,0,1,1,0,0,1
33314,2,27,0,1,0,0,1,0,0,0
33315,1,27,0,1,0,0,0,1,0,0
33316,0,27,0,1,0,0,0,1,0,1
33317,28,27,0,0,0,1,0,0,1,0
33318,28,28,1,0,0,0,1,0,0,0
33319,28,29,1,0,0,0,0,1,0,1
33320,3,28,1,0,0,0,0,1,0,0
33321,4,28,0,0,0,1,0,0,1,0
33322,4,29,1,0,0,0,1,0,0,1
33323,24,9,0,0,1,0,0,0,1,0
33324,25,9,0,0,0,1,1,0,0,0
33325,25,8,0,0,1,0,0,0,1,1
33326,27,24,1,0,0,0,0,1,0,0
33327,27,25,1,0,0,0,0,1,0,0
33328,26,25,0,1,0,0,1,0,0,1
33329,3,28,1,0,0,0,0,1,0,0
33330,4,28,0,0,0,1,0,0,1,0
33331,4,29,1,0,0,0,1,0,0,1
33332,1,20,0,1,0,0,0,0,1,0
33333,1,19,0,0,1,0,1,0,0,0
33334,0,19,0,1,0,0,0,0,1,1
33335,2,28,1,0,0,0,0,1,0,0
33336,3,28,0,0,0,1,0,0,1,0
33337,3,29,1,0,0,0,1,0,0,1
33338,25,12,0,0,0,1,0,0,1,0
33339,25,11,0,0,1,0,0,0,1,0
33340,26,11,0,0,0,1,1,0,0,1
33341,25,11,0,0,1,0,0,0,1,0
33342,25,10,0,0,1,0,0,1,0,0
33343,26,10,0,0,0,1,1,0,0,1
33344,25,10,0,0,0,1,0,1,0,0
33345,25,9,0,0,1,0,0,0,1,0
33346,26,9,0,0,0,1,1,0,0,1
33347,25,13,0,0,0,1,0,1,0,0
33348,25,12,0,0,1,0,0,0,1,0
33349,26,12,0,0,0,1,1,0,0,1
33350,25,10,0,0,1,0,0,0,1,0
33351,25,9,0,0,1,0,0,1,0,0
33352,26,9,0,0,0,1,1,0,0,1
33353,25,11,0,0,0,1,0,1,0,0
33354,25,12,1,0,0,0,1,0,0,0
33355,26,12,0,0,0,1,0,0,1,1
33356,27,12,0,1,0,0,0,0,1,0
33357,27,11,0,0,1,0,1,0,0,0
33358,26,11,0,1,0,0,0,0,1,1
33359,27,12,0,1,0,0,0,0,1,0
33360,27,11,0,0,1,0,1,0,0,0
33361,26,11,0,1,0,0,0,0,1,1
33362,27,12,0,1,0,0,0,0,1,0
33363,27,11,0,0,1,0,1,0,0,0
33364,26,11,0,1,0,0,0,0,1,1
33365,2,27,0,1,0,0,1,0,0,0
33366,1,27,0,1,0,0,0,1,0,0
33367,0,27,0,1,0,0,0,1,0,1
33368,27,19,0,0,1,0,0,1,0,0
33369,27,18,0,0,1,0,0,1,0,0
33370,26,18,0,1,0,0,0,0,1,1
33371,17,28,1,0,0,0,1,0,0,0
33372,18,28,0,0,0,1,0,0,1,0
33373,18,29,1,0,0,0,1,0,0,1
33374,28,27,1,0,0,0,0,1,0,0
33375,28,28,1,0,0,0,0,1,0,0
33376,29,28,0,0,0,1,0,0,1,1
33377,25,12,0,0,0,1,0,1,0,0
33378,25,11,0,0,1,0,0,0,1,0
33379,26,11,0,0,0,1,1,0,0,1
33380,27,11,0,0,1,0,1,0,0,0
33381,27,10,0,0,1,0,0,1,0,0
33382,26,10,0,1,0,0,0,0,1,1
33383,27,11,0,0,1,0,1,0,0,0
33384,27,10,0,0,1,0,0,1,0,0
33385,26,10,0,1,0,0,0,0,1,1
33386,9,28,0,0,0,1,0,1,0,0
33387,10,28,0,0,0,1,0,1,0,0
33388,10,29,1,0,0,0,1,0,0,1
33389,3,28,1,0,0,0,0,1,0,0
33390,4,28,0,0,0,1,0,0,1,0
33391,4,29,1,0,0,0,1,0,0,1
33392,3,2,0,0,0,1,0,1,0,0
33393,3,1,0,0,1,0,0,0,1,0
33394,3,0,0,0,1,0,0,1,0,1
33395,27,11,0,0,1,0,1,0,0,0
33396,27,10,0,0,1,0,0,1,0,0
33397,26,10,0,1,0,0,0,0,1,1
33398,5,28,1,0,0,0,0,1,0,0
33399,4,28,0,1,0,0,1,0,0,0
33400,4,29,1,0,0,0,0,0,1,1
33401,28,27,1,0,0,0,0,1,0,0
33402,28,28,1,0,0,0,0,1,0,0
33403,29,28,0,0,0,1,0,0,1,1
33404,3,2,0,0,0,1,0,0,1,0
33405,3,1,0,0,1,0,0,0,1,0
33406,3,0,0,0,1,0,0,1,0,1
33407,27,11,0,0,1,0,1,0,0,0
33408,27,10,0,0,1,0,0,1,0,0
33409,26,10,0,1,0,0,0,0,1,1
33410,27,12,0,1,0,0,0,0,1,0
33411,27,11,0,0,1,0,1,0,0,0
33412,26,11,0,1,0,0,0,0,1,1
33413,27,19,0,0,1,0,0,1,0,0
33414,27,18,0,0,1,0,0,1,0,0
33415,26,18,0,1,0,0,0,0,1,1
33416,27,12,0,1,0,0,0,0,1,0
33417,27,11,0,0,1,0,1,0,0,0
33418,26,11,0,1,0,0,0,0,1,1
33419,27,12,0,1,0,0,1,0,0,0
33420,27,11,0,0,1,0,1,0,0,0
33421,26,11,0,1,0,0,0,0,1,1
33422,17,28,1,0,0,0,0,1,0,0
33423,18,28,0,0,0,1,0,0,1,0
33424,18,29,1,0,0,0,1,0,0,1
33425,27,12,0,1,0,0,0,0,1,0
33426,27,11,0,0,1,0,1,0,0,0
33427,26,11,0,1,0,0,0,0,1,1
33428,28,16,1,0,0,0,0,1,0,0
33429,28,17,1,0,0,0,0,1,0,0
33430,29,17,0,0,0,1,0,0,1,1
33431,27,11,0,0,1,0,1,0,0,0
33432,27,10,0,0,1,0,0,1,0,0
33433,26,10,0,1,0,0,0,0,1,1
33434,24,10,0,0,0,1,1,0,0,0
33435,24,9,0,0,1,0,0,0,1,0
33436,24,8,0,0,1,0,0,1,0,1
33437,27,12,0,1,0,0,0,0,1,0
33438,27,11,0,0,1,0,1,0,0,0
33439,26,11,0,1,0,0,0,0,1,1
33440,27,12,0,1,0,0,0,0,1,0
33441,27,11,0,0,1,0,1,0,0,0
33442,26,11,0,1,0,0,0,0,1,1
33443,28,27,1,0,0,0,0,1,0,0
33444,28,28,1,0,0,0,0,1,0,0
33445,29,28,0,0,0,1,0,0,1,1
33446,2,18,1,0,0,0,1,0,0,0
33447,1,18,0,1,0,0,1,0,0,0
33448,0,18,0,1,0,0,0,1,0,1
33449,28,27,1,0,0,0,0,1,0,0
33450,28,28,1,0,0,0,0,1,0,0
33451,29,28,0,0,0,1,0,0,1,1
33452,27,11,0,0,1,0,1,0,0,0
33453,27,10,0,0,1,0,0,1,0,0
33454,26,10,0,1,0,0,0,0,1,1
33455,5,28,1,0,0,0,0,0,1,0
33456,4,28,0,1,0,0,1,0,0,0
33457,4,29,1,0,0,0,0,0,1,1
33458,27,19,0,0,1,0,0,1,0,0
33459,27,18,0,0,1,0,0,1,0,0
33460,26,18,0,1,0,0,0,0,1,1
33461,25,11,0,0,0,1,0,0,1,0
33462,25,10,0,0,1,0,0,0,1,0
33463,26,10,0,0,0,1,1,0,0,1
33464,24,10,0,0,0,1,0,1,0,0
33465,24,9,0,0,1,0,0,0,1,0
33466,24,8,0,0,1,0,0,1,0,1
33467,27,12,0,1,0,0,0,0,1,0
33468,27,11,0,0,1,0,1,0,0,0
33469,26,11,0,1,0,0,0,0,1,1
33470,27,12,0,1,0,0,1,0,0,0
33471,27,11,0,0,1,0,1,0,0,0
33472,26,11,0,1,0,0,0,0,1,1
33473,27,19,0,0,1,0,1,0,0,0
33474,27,18,0,0,1,0,0,1,0,0
33475,26,18,0,1,0,0,0,0,1,1
33476,24,10,0,0,0,1,0,1,0,0
33477,24,9,0,0,1,0,0,0,1,0
33478,24,8,0,0,1,0,0,1,0,1
33479,27,12,0,1,0,0,0,0,1,0
33480,27,11,0,0,1,0,1,0,0,0
33481,26,11,0,1,0,0,0,0,1,1
33482,27,12,0,1,0,0,0,0,1,0
33483,27,11,0,0,1,0,1,0,0,0
33484,26,11,0,1,0,0,0,0,1,1
33485,27,11,0,0,1,0,1,0,0,0
33486,27,10,0,0,1,0,0,1,0,0
33487,26,10,0,1,0,0,0,0,1,1
33488,24,10,0,0,0,1,0,1,0,0
33489,24,9,0,0,1,0,0,0,1,0
33490,24,8,0,0,1,0,0,1,0,1
33491,28,27,1,0,0,0,0,1,0,0
33492,28,28,1,0,0,0,0,1,0,0
33493,28,29,1,0,0,0,0,1,0,1
33494,25,11,0,0,0,1,1,0,0,0
33495,25,12,1,0,0,0,1,0,0,0
33496,26,12,0,0,0,1,0,0,1,1
33497,17,28,0,0,0,1,0,0,1,0
33498,18,28,0,0,0,1,0,1,0,0
33499,18,29,1,0,0,0,1,0,0,1
33500,28,27,0,0,0,1,0,0,1,0
33501,28,28,1,0,0,0,1,0,0,0
33502,29,28,0,0,0,1,0,0,1,1
33503,27,12,0,1,0,0,1,0,0,0
33504,27,11,0,0,1,0,1,0,0,0
33505,26,11,0,1,0,0,0,0,1,1
33506,10,28,0,0,0,1,0,1,0,0
33507,11,28,0,0,0,1,0,1,0,0
33508,11,29,1,0,0,0,1,0,0,1
33509,5,28,0,1,0,0,1,0,0,0
33510,4,28,0,1,0,0,0,1,0,0
33511,4,29,1,0,0,0,0,0,1,1
33512,2,18,1,0,0,0,1,0,0,0
33513,1,18,0,1,0,0,1,0,0,0
33514,0,18,0,1,0,0,0,1,0,1
33515,5,28,1,0,0,0,0,1,0,0
33516,4,28,0,1,0,0,1,0,0,0
33517,4,29,1,0,0,0,0,0,1,1
33518,27,12,0,1,0,0,0,0,1,0
33519,27,11,0,0,1,0,1,0,0,0
33520,26,11,0,1,0,0,0,0,1,1
33521,27,11,0,0,1,0,1,0,0,0
33522,27,10,0,0,1,0,0,1,0,0
33523,26,10,0,1,0,0,0,0,1,1
33524,17,28,1,0,0,0,0,0,1,0
33525,18,28,0,0,0,1,0,0,1,0
33526,18,29,1,0,0,0,1,0,0,1
33527,27,12,0,1,0,0,0,0,1,0
33528,27,11,0,0,1,0,1,0,0,0
33529,26,11,0,1,0,0,0,0,1,1
33530,27,19,0,0,1,0,1,0,0,0
33531,27,18,0,0,1,0,0,1,0,0
33532,26,18,0,1,0,0,0,0,1,1
33533,3,28,1,0,0,0,0,0,1,0
33534,4,28,0,0,0,1,0,0,1,0
33535,4,29,1,0,0,0,1,0,0,1
33536,27,12,0,1,0,0,0,0,1,0
33537,27,11,0,0,1,0,1,0,0,0
33538,26,11,0,1,0,0,0,0,1,1
33539,28,16,1,0,0,0,0,1,0,0
33540,28,17,1,0,0,0,0,1,0,0
33541,29,17,0,0,0,1,0,0,1,1
33542,27,12,0,1,0,0,0,0,1,0
33543,27,11,0,0,1,0,1,0,0,0
33544,26,11,0,1,0,0,0,0,1,1
33545,27,19,0,0,1,0,1,0,0,0
33546,27,18,0,0,1,0,0,1,0,0
33547,26,18,0,1,0,0,0,0,1,1
33548,5,28,1,0,0,0,0,0,1,0
33549,4,28,0,1,0,0,1,0,0,0
33550,4,29,1,0,0,0,0,0,1,1
33551,27,19,0,0,1,0,1,0,0,0
33552,27,18,0,0,1,0,0,1,0,0
33553,26,18,0,1,0,0,0,0,1,1
33554,3,2,0,0,0,1,0,0,1,0
33555,3,1,0,0,1,0,0,0,1,0
33556,3,0,0,0,1,0,0,1,0,1
33557,28,16,1,0,0,0,0,1,0,0
33558,28,17,1,0,0,0,0,1,0,0
33559,29,17,0,0,0,1,0,0,1,1
33560,27,11,0,0,1,0,1,0,0,0
33561,27,10,0,0,1,0,0,1,0,0
33562,26,10,0,1,0,0,0,0,1,1
33563,27,19,0,0,1,0,1,0,0,0
33564,27,18,0,0,1,0,0,1,0,0
33565,26,18,0,1,0,0,0,0,1,1
33566,5,28,1,0,0,0,0,0,1,0
33567,4,28,0,1,0,0,1,0,0,0
33568,4,29,1,0,0,0,0,0,1,1
33569,27,11,0,0,1,0,1,0,0,0
33570,27,10,0,0,1,0,0,1,0,0
33571,26,10,0,1,0,0,0,0,1,1
33572,3,2,0,1,0,0,0,1,0,0
33573,3,1,0,0,1,0,1,0,0,0
33574,3,0,0,0,1,0,0,1,0,1
33575,2,27,1,0,0,0,0,0,1,0
33576,1,27,0,1,0,0,1,0,0,0
33577,0,27,0,1,0,0,0,1,0,1
33578,3,28,0,0,0,1,0,0,1,0
33579,4,28,0,0,0,1,0,1,0,0
33580,4,29,1,0,0,0,1,0,0,1
33581,6,27,0,1,0,0,0,0,1,0
33582,6,28,1,0,0,0,0,0,1,0
33583,6,29,1,0,0,0,0,1,0,1
33584,27,19,0,0,1,0,0,1,0,0
33585,27,18,0,0,1,0,0,1,0,0
33586,26,18,0,1,0,0,0,0,1,1
33587,2,18,0,1,0,0,1,0,0,0
33588,1,18,0,1,0,0,0,1,0,0
33589,0,18,0,1,0,0,0,1,0,1
33590,27,12,0,1,0,0,0,0,1,0
33591,27,11,0,0,1,0,1,0,0,0
33592,26,11,0,1,0,0,0,0,1,1
33593,24,7,1,0,0,0,1,0,0,0
33594,25,7,0,0,0,1,0,0,1,0
33595,25,8,1,0,0,0,1,0,0,1
33596,28,18,0,0,1,0,0,0,1,0
33597,27,18,0,1,0,0,0,0,1,0
33598,26,18,0,1,0,0,0,1,0,1
33599,1,16,0,1,0,0,0,1,0,0
33600,1,15,0,0,1,0,1,0,0,0
33601,0,15,0,1,0,0,0,0,1,1
33602,24,9,0,0,1,0,0,0,1,0
33603,25,9,0,0,0,1,1,0,0,0
33604,25,8,0,0,1,0,0,0,1,1
33605,28,27,0,0,0,1,0,0,1,0
33606,28,28,1,0,0,0,1,0,0,0
33607,29,28,0,0,0,1,0,0,1,1
33608,27,11,0,0,1,0,1,0,0,0
33609,27,10,0,0,1,0,0,1,0,0
33610,26,10,0,1,0,0,0,0,1,1
33611,2,18,0,0,1,0,0,0,1,0
33612,1,18,0,1,0,0,0,0,1,0
33613,0,18,0,1,0,0,0,1,0,1
33614,25,12,0,0,0,1,1,0,0,0
33615,25,13,1,0,0,0,1,0,0,0
33616,26,13,0,0,0,1,0,0,1,1
33617,27,11,0,0,1,0,1,0,0,0
33618,27,10,0,0,1,0,0,1,0,0
33619,26,10,0,1,0,0,0,0,1,1
33620,25,11,0,0,0,1,1,0,0,0
33621,25,12,1,0,0,0,1,0,0,0
33622,26,12,0,0,0,1,0,0,1,1
33623,28,18,0,0,1,0,0,1,0,0
33624,27,18,0,1,0,0,0,0,1,0
33625,26,18,0,1,0,0,0,1,0,1
33626,2,28,0,1,0,0,1,0,0,0
33627,1,28,0,1,0,0,0,1,0,0
33628,1,29,1,0,0,0,0,0,1,1
33629,25,12,0,0,0,1,1,0,0,0
33630,25,11,0,0,1,0,0,0,1,0
33631,26,11,0,0,0,1,1,0,0,1
33632,25,9,0,0,1,0,0,1,0,0
33633,24,9,0,1,0,0,0,0,1,0
33634,24,8,0,0,1,0,1,0,0,1
33635,24,10,0,0,0,1,0,1,0,0
33636,24,9,0,0,1,0,0,0,1,0
33637,24,8,0,0,1,0,0,1,0,1
33638,24,7,0,0,0,1,0,0,1,0
33639,25,7,0,0,0,1,0,1,0,0
33640,25,8,1,0,0,0,1,0,0,1
33641,24,7,0,0,0,1,0,0,1,0
33642,25,7,0,0,0,1,0,1,0,0
33643,25,8,1,0,0,0,1,0,0,1
33644,3,2,0,0,0,1,0,1,0,0
33645,3,1,0,0,1,0,0,0,1,0
33646,3,0,0,0,1,0,0,1,0,1
33647,3,2,0,1,0,0,0,1,0,0
33648,3,1,0,0,1,0,1,0,0,0
33649,3,0,0,0,1,0,0,1,0,1
33650,24,7,0,0,0,1,0,0,1,0
33651,25,7,0,0,0,1,0,1,0,0
33652,25,8,1,0,0,0,1,0,0,1
33653,27,11,0,0,1,0,1,0,0,0
33654,27,10,0,0,1,0,0,1,0,0
33655,26,10,0,1,0,0,0,0,1,1
33656,2,18,1,0,0,0,1,0,0,0
33657,1,18,0,1,0,0,1,0,0,0
33658,0,18,0,1,0,0,0,1,0,1
33659,24,7,1,0,0,0,0,1,0,0
33660,25,7,0,0,0,1,0,0,1,0
33661,25,8,1,0,0,0,1,0,0,1
33662,27,11,0,0,1,0,1,0,0,0
33663,27,10,0,0,1,0,0,1,0,0
33664,26,10,0,1,0,0,0,0,1,1
33665,27,19,0,1,0,0,0,0,1,0
33666,27,18,0,0,1,0,1,0,0,0
33667,26,18,0,1,0,0,0,0,1,1
33668,3,27,0,1,0,0,0,1,0,0
33669,3,28,1,0,0,0,0,0,1,0
33670,3,29,1,0,0,0,0,1,0,1
33671,24,7,1,0,0,0,0,1,0,0
33672,25,7,0,0,0,1,0,0,1,0
33673,25,8,1,0,0,0,1,0,0,1
33674,24,7,1,0,0,0,0,1,0,0
33675,25,7,0,0,0,1,0,0,1,0
33676,25,8,1,0,0,0,1,0,0,1
33677,28,19,0,0,1,0,0,0,1,0
33678,27,19,0,1,0,0,0,0,1,0
33679,26,19,0,1,0,0,0,1,0,1
33680,27,19,0,0,1,0,0,1,0,0
33681,27,18,0,0,1,0,0,1,0,0
33682,26,18,0,1,0,0,0,0,1,1
33683,3,27,0,0,0,1,1,0,0,0
33684,3,28,1,0,0,0,1,0,0,0
33685,3,29,1,0,0,0,0,1,0,1
33686,25,11,0,0,0,1,0,1,0,0
33687,25,12,1,0,0,0,1,0,0,0
33688,26,12,0,0,0,1,0,0,1,1
33689,24,7,1,0,0,0,1,0,0,0
33690,25,7,0,0,0,1,0,0,1,0
33691,25,8,1,0,0,0,1,0,0,1
33692,2,28,1,0,0,0,0,1,0,0
33693,1,28,0,1,0,0,1,0,0,0
33694,0,28,0,1,0,0,0,1,0,1
33695,12,2,0,0,0,1,0,1,0,0
33696,12,1,0,0,1,0,0,0,1,0
33697,12,0,0,0,1,0,0,1,0,1
33698,24,7,1,0,0,0,0,0,1,0
33699,25,7,0,0,0,1,0,0,1,0
33700,25,8,1,0,0,0,1,0,0,1
33701,12,2,0,0,0,1,1,0,0,0
33702,12,1,0,0,1,0,0,0,1,0
33703,12,0,0,0,1,0,0,1,0,1
33704,2,28,1,0,0,0,1,0,0,0
33705,1,28,0,1,0,0,1,0,0,0
33706,1,29,1,0,0,0,0,0,1,1
33707,28,27,0,0,0,1,0,1,0,0
33708,28,28,1,0,0,0,1,0,0,0
33709,29,28,0,0,0,1,0,0,1,1
33710,6,14,0,1,0,0,1,0,0,0
33711,5,14,0,1,0,0,0,1,0,0
33712,5,13,0,0,1,0,1,0,0,1
33713,28,19,0,0,1,0,0,0,1,0
33714,27,19,0,1,0,0,0,0,1,0
33715,26,19,0,1,0,0,0,1,0,1
33716,6,27,0,0,0,1,0,0,1,0
33717,6,28,1,0,0,0,1,0,0,0
33718,6,29,1,0,0,0,0,1,0,1
33719,2,27,0,1,0,0,0,0,1,0
33720,1,27,0,1,0,0,0,1,0,0
33721,0,27,0,1,0,0,0,1,0,1
33722,12,2,0,0,0,1,0,1,0,0
33723,12,1,0,0,1,0,0,0,1,0
33724,12,0,0,0,1,0,0,1,0,1
33725,24,9,0,0,1,0,0,0,1,0
33726,25,9,0,0,0,1,1,0,0,0
33727,25,8,0,0,1,0,0,0,1,1
33728,24,9,0,0,1,0,0,1,0,0
33729,25,9,0,0,0,1,1,0,0,0
33730,25,8,0,0,1,0,0,0,1,1
33731,2,28,1,0,0,0,0,1,0,0
33732,1,28,0,1,0,0,1,0,0,0
33733,1,29,1,0,0,0,0,0,1,1
33734,6,14,0,1,0,0,0,0,1,0
33735,5,14,0,1,0,0,0,1,0,0
33736,5,13,0,0,1,0,1,0,0,1
33737,3,1,0,1,0,0,0,0,1,0
33738,2,1,0,1,0,0,0,1,0,0
33739,2,0,0,0,1,0,1,0,0,1
33740,28,19,0,0,1,0,0,0,1,0
33741,27,19,0,1,0,0,0,0,1,0
33742,26,19,0,1,0,0,0,1,0,1
33743,27,11,0,0,1,0,1,0,0,0
33744,27,10,0,0,1,0,0,1,0,0
33745,26,10,0,1,0,0,0,0,1,1
33746,25,12,0,0,0,1,1,0,0,0
33747,25,13,1,0,0,0,1,0,0,0
33748,26,13,0,0,0,1,0,0,1,1
33749,24,7,1,0,0,0,0,0,1,0
33750,25,7,0,0,0,1,0,0,1,0
33751,25,8,1,0,0,0,1,0,0,1
33752,3,1,0,0,1,0,1,0,0,0
33753,2,1,0,1,0,0,0,0,1,0
33754,2,0,0,0,1,0,1,0,0,1
33755,24,7,1,0,0,0,0,1,0,0
33756,25,7,0,0,0,1,0,0,1,0
33757,25,8,1,0,0,0,1,0,0,1
33758,3,27,1,0,0,0,0,0,1,0
33759,3,28,1,0,0,0,0,1,0,0
33760,3,29,1,0,0,0,0,1,0,1
33761,28,27,0,0,0,1,0,1,0,0
33762,28,28,1,0,0,0,1,0,0,0
33763,28,29,1,0,0,0,0,1,0,1
33764,9,28,0,0,0,1,0,1,0,0
33765,10,28,0,0,0,1,0,1,0,0
33766,10,27,0,0,1,0,0,0,1,1
33767,24,7,0,0,0,1,0,1,0,0
33768,25,7,0,0,0,1,0,1,0,0
33769,25,8,1,0,0,0,1,0,0,1
33770,27,19,0,0,1,0,1,0,0,0
33771,27,18,0,0,1,0,0,1,0,0
33772,26,18,0,1,0,0,0,0,1,1
33773,27,19,0,1,0,0,0,0,1,0
33774,27,18,0,0,1,0,1,0,0,0
33775,26,18,0,1,0,0,0,0,1,1
33776,2,27,0,0,1,0,0,0,1,0
33777,1,27,0,1,0,0,0,0,1,0
33778,0,27,0,1,0,0,0,1,0,1
33779,28,19,0,0,1,0,0,0,1,0
33780,27,19,0,1,0,0,0,0,1,0
33781,26,19,0,1,0,0,0,1,0,1
33782,25,12,0,0,0,1,1,0,0,0
33783,25,13,1,0,0,0,1,0,0,0
33784,26,13,0,0,0,1,0,0,1,1
33785,24,10,0,0,0,1,0,1,0,0
33786,24,9,0,0,1,0,0,0,1,0
33787,24,8,0,0,1,0,0,1,0,1
33788,2,27,0,1,0,0,1,0,0,0
33789,1,27,0,1,0,0,0,1,0,0
33790,0,27,0,1,0,0,0,1,0,1
33791,2,28,0,1,0,0,0,1,0,0
33792,1,28,0,1,0,0,0,1,0,0
33793,1,29,1,0,0,0,0,0,1,1
33794,3,27,0,1,0,0,0,1,0,0
33795,3,28,1,0,0,0,0,0,1,0
33796,3,29,1,0,0,0,0,1,0,1
33797,6,27,0,0,0,1,0,0,1,0
33798,6,28,1,0,0,0,1,0,0,0
33799,6,29,1,0,0,0,0,1,0,1
33800,6,14,0,1,0,0,0,0,1,0
33801,5,14,0,1,0,0,0,1,0,0
33802,5,13,0,0,1,0,1,0,0,1
33803,25,10,0,0,1,0,0,0,1,0
33804,25,9,0,0,1,0,0,1,0,0
33805,26,9,0,0,0,1,1,0,0,1
33806,12,2,0,0,0,1,1,0,0,0
33807,12,1,0,0,1,0,0,0,1,0
33808,12,0,0,0,1,0,0,1,0,1
33809,24,7,0,0,0,1,0,1,0,0
33810,25,7,0,0,0,1,0,1,0,0
33811,25,8,1,0,0,0,1,0,0,1
33812,3,27,0,1,0,0,0,0,1,0
33813,3,28,1,0,0,0,0,0,1,0
33814,3,29,1,0,0,0,0,1,0,1
33815,27,19,0,0,1,0,1,0,0,0
33816,27,18,0,0,1,0,0,1,0,0
33817,26,18,0,1,0,0,0,0,1,1
33818,24,7,1,0,0,0,0,1,0,0
33819,25,7,0,0,0,1,0,0,1,0
33820,25,8,1,0,0,0,1,0,0,1
33821,24,10,0,1,0,0,0,0,1,0
33822,24,9,0,0,1,0,1,0,0,0
33823,24,8,0,0,1,0,0,1,0,1
33824,24,7,1,0,0,0,0,0,1,0
33825,25,7,0,0,0,1,0,0,1,0
33826,25,8,1,0,0,0,1,0,0,1
33827,25,11,0,0,0,1,0,1,0,0
33828,25,12,1,0,0,0,1,0,0,0
33829,26,12,0,0,0,1,0,0,1,1
33830,24,10,0,0,1,0,0,0,1,0
33831,24,9,0,0,1,0,0,1,0,0
33832,24,8,0,0,1,0,0,1,0,1
33833,27,19,0,1,0,0,0,0,1,0
33834,27,18,0,0,1,0,1,0,0,0
33835,26,18,0,1,0,0,0,0,1,1
33836,6,27,1,0,0,0,0,1,0,0
33837,6,28,1,0,0,0,0,1,0,0
33838,6,29,1,0,0,0,0,1,0,1
33839,22,6,0,1,0,0,0,1,0,0
33840,22,7,1,0,0,0,0,0,1,0
33841,22,8,1,0,0,0,0,1,0,1
33842,22,6,0,0,0,1,0,1,0,0
33843,22,7,1,0,0,0,1,0,0,0
33844,22,8,1,0,0,0,0,1,0,1
33845,21,28,0,0,0,1,0,0,1,0
33846,22,28,0,0,0,1,0,1,0,0
33847,22,29,1,0,0,0,1,0,0,1
33848,25,10,0,0,0,1,1,0,0,0
33849,25,9,0,0,1,0,0,0,1,0
33850,26,9,0,0,0,1,1,0,0,1
33851,27,11,0,0,1,0,1,0,0,0
33852,27,10,0,0,1,0,0,1,0,0
33853,26,10,0,1,0,0,0,0,1,1
33854,25,11,0,0,1,0,0,0,1,0
33855,25,10,0,0,1,0,0,1,0,0
33856,26,10,0,0,0,1,1,0,0,1
33857,25,12,1,0,0,0,1,0,0,0
33858,25,13,1,0,0,0,0,1,0,0
33859,26,13,0,0,0,1,0,0,1,1
33860,25,12,1,0,0,0,1,0,0,0
33861,25,13,1,0,0,0,0,1,0,0
33862,26,13,0,0,0,1,0,0,1,1
33863,24,9,0,0,1,0,0,1,0,0
33864,25,9,0,0,0,1,1,0,0,0
33865,25,8,0,0,1,0,0,0,1,1
33866,27,23,0,1,0,0,1,0,0,0
33867,27,24,1,0,0,0,0,0,1,0
33868,26,24,0,1,0,0,1,0,0,1
33869,27,11,0,0,1,0,1,0,0,0
33870,27,10,0,0,1,0,0,1,0,0
33871,26,10,0,1,0,0,0,0,1,1
33872,2,23,0,0,1,0,0,1,0,0
